Log Pis Min,Test Returns Mean,Test Rewards Min,Policy mu Std,VF Loss,Exploration Actions Max,V Predictions Mean,Log Pis Std,Test Actions Min,Policy mu Max,Policy log std Mean,Log Pis Mean,Test Actions Mean,Policy log std Std,Test Rewards Std,Epoch Time (s),Exploration Returns Mean,AverageReturn,Exploration Rewards Max,Epoch,Exploration Actions Min,Test Actions Max,Q Predictions Max,Train Time (s),Exploration Returns Min,Q Predictions Min,Exploration Actions Std,Exploration Actions Mean,Number of env steps total,Test Returns Std,Exploration Returns Std,Policy mu Min,Q Predictions Mean,V Predictions Std,Q Predictions Std,Policy Loss,Test Rewards Max,Total Train Time (s),Test Actions Std,V Predictions Max,Num Paths,Test Returns Max,Number of rollouts total,Test Rewards Mean,Exploration Rewards Std,Exploration Rewards Min,V Predictions Min,Policy log std Min,Policy log std Max,Policy mu Mean,Number of train steps total,(Previous) Eval Time (s),Log Pis Max,Sample Time (s),Test Returns Min,Exploration Returns Max,Exploration Rewards Mean,QF Loss
-2.50317,41.48,1.0,0.584261,3.76645,0.990392,12.3338,0.710912,-0.198227,1.43651,-0.294447,-0.35453,0.0584002,0.205078,0.0,400.02428803313524,7.53787878788,41.48,0.5,10,-0.993873,0.916309,15.0688,383.4207678893581,1.5,0.650264,0.620187,0.00733414,11000,0.499599839872,5.80706897203,-1.45643,11.7231,0.732782,2.754,1.03353,1.0,4356.7476170081645,0.126795,14.7328,66,42.0,902,1.0,0.0,0.5,9.82614,-0.775045,-0.123908,-0.0186291,10873,7.276238188147545,1.79454,9.327281955629587,41.0,22.5,0.5,2.66593
-3.17016,43.3333333333,1.0,0.700859,10.1099,0.990238,12.2053,0.848952,-0.107014,1.75846,-0.348345,-0.346695,0.0617441,0.238637,0.0,400.4473650986329,7.97580645161,43.3333333333,0.5,11,-0.990444,0.974293,16.7532,383.3214039094746,1.5,0.22093,0.615387,0.00791029,12000,0.623609564462,6.6048780967,-1.62379,11.5844,0.861342,3.41236,1.37729,1.0,4757.197668699548,0.147545,15.0951,62,44.0,964,1.0,0.0,0.5,9.43083,-1.01451,-0.148883,-0.121697,11873,7.81347581744194,2.10661,9.31248537171632,42.0,32.5,0.5,1.71534
-2.49049,39.7692307692,1.0,0.614814,6.55891,0.994171,12.9503,0.83363,-0.199474,2.00358,-0.279404,-0.387428,0.061941,0.219859,0.0,400.42356715910137,8.68103448276,39.7692307692,0.5,12,-0.992687,0.930391,15.7479,383.20815550070256,1.5,0.0722106,0.650062,0.0121358,13000,0.504418348023,7.05623854317,-1.47748,12.1923,0.771662,2.86356,1.49851,1.0,5156.2259512795135,0.141231,15.8122,58,41.0,1022,1.0,0.0,0.5,9.89268,-1.10473,-0.124183,-0.0529224,12873,7.820927017368376,2.75406,9.39448464103043,39.0,30.5,0.5,1.55021
-1.85854,40.68,1.0,0.540528,6.67743,0.989731,12.5035,0.62753,-0.0949477,1.73834,-0.278973,-0.456695,0.0629605,0.197127,0.0,398.3155386913568,8.98181818182,40.68,0.5,13,-0.99582,0.936901,15.3655,382.84785663336515,1.5,0.239445,0.635616,0.0235856,14000,0.545527267879,6.6993647164,-1.60107,12.8575,0.568139,2.06872,1.20516,1.0,5555.945325535722,0.135013,15.0098,55,42.0,1077,1.0,0.0,0.5,11.1593,-0.824022,-0.109942,-0.185984,13873,6.421492874622345,2.20844,9.046189183369279,40.0,35.0,0.5,0.607295
-3.43571,38.6538461538,1.0,0.665966,7.8151,0.99772,12.9256,0.89258,-0.165979,1.77381,-0.330039,-0.310843,0.0670167,0.229635,0.0,400.99958706926554,7.703125,38.6538461538,0.5,14,-0.993057,0.948011,14.9807,384.0205176733434,1.5,0.21007,0.634435,0.013228,15000,0.475742956802,5.76202462112,-1.74512,12.5259,0.502394,3.16564,1.71212,1.0,5957.245617227629,0.149989,14.1207,64,39.0,1141,1.0,0.0,0.5,11.9558,-0.91357,-0.108095,-0.06516,14873,7.828331804834306,2.3827,9.150737591087818,38.0,26.0,0.5,2.37752
-2.7925,37.9259259259,1.0,0.607933,12.999,0.98868,13.1547,0.742125,-0.174713,1.73158,-0.322887,-0.397051,0.0700173,0.226763,0.0,400.02422114182264,8.46721311475,37.9259259259,0.5,15,-0.989572,0.912631,14.8269,382.48122405353934,1.5,-0.819271,0.630534,0.0137135,16000,0.465548336666,6.46482845769,-1.5243,12.2545,0.483185,3.56595,1.52137,1.0,6357.559913959354,0.152941,14.3613,61,39.0,1202,1.0,0.0,0.5,11.9385,-0.941699,-0.105805,-0.00814797,15873,8.132161409594119,2.32406,9.410835678689182,37.0,27.0,0.5,0.718443
-3.58213,38.5,1.0,0.506694,6.83994,0.992562,13.0166,0.697671,-0.134984,1.43127,-0.296266,-0.430348,0.0690088,0.228971,0.0,400.4452520813793,6.93055555556,38.5,0.5,16,-0.993382,0.896373,14.9602,382.9286867082119,1.5,-0.176455,0.628811,-0.00140546,17000,0.571771874897,5.00645802075,-1.40852,12.4099,0.729239,2.92523,0.812459,1.0,6757.291191494092,0.141116,14.9435,72,39.0,1274,1.0,0.0,0.5,9.17373,-0.899802,-0.119551,-0.0245293,16873,8.425431770272553,1.74467,9.091133602894843,37.0,24.0,0.5,0.679541
-1.25994,45.6363636364,1.0,0.587762,8.60091,0.99157,12.9814,0.729757,-0.982942,1.4371,-0.378582,-0.267849,-0.0582675,0.245579,0.0,400.1107026645914,8.76785714286,45.6363636364,0.5,17,-0.99775,0.0194768,15.4978,383.4236578345299,1.5,-0.236251,0.619836,1.776e-06,18000,1.87193275291,6.5219165441,-1.83926,12.2453,0.855374,3.27488,1.32149,1.0,7156.5765738086775,0.121928,15.2376,56,50.0,1330,1.0,0.0,0.5,10.9626,-0.986339,-0.155191,-0.182224,17873,7.705942009575665,2.29445,8.98110282048583,43.0,30.0,0.5,1.5362
-3.34481,40.08,1.0,0.567031,4.15577,0.97504,12.4353,0.660987,-0.228582,1.56969,-0.331731,-0.474212,0.0607286,0.192971,0.0,398.53169623203576,20.04,40.08,0.5,18,-0.995806,0.67748,14.7826,382.3091018907726,1.5,-1.87,0.533663,0.0130257,19000,0.627375485654,12.8529529681,-1.57666,11.4608,1.59643,2.92611,-0.0356589,1.0,7555.085651100613,0.0706589,15.8701,25,41.0,1355,1.0,0.0,0.5,7.60292,-0.831304,0.0287676,0.0951138,18873,6.886208102107048,1.92885,9.336386239156127,39.0,61.5,0.5,2.01285
-2.26169,54.6842105263,1.0,0.881232,4.19477,0.981516,14.8689,0.855593,-0.206055,1.84896,-0.868063,0.325019,0.0438468,0.199693,0.0,400.24623246397823,26.6578947368,54.6842105263,0.5,19,-0.957344,0.946222,19.836,384.26080405991524,21.0,-1.36671,0.405235,0.0446392,20000,0.65314071821,3.76637698165,-2.05747,13.5509,2.48338,3.58032,0.192101,1.0,7955.772118065506,0.117927,21.6577,19,56.0,1374,1.0,0.0,0.5,6.48857,-1.19615,-0.267606,-0.244954,19873,6.871943227946758,3.00598,9.113485176116228,54.0,37.0,0.5,2.34671
-3.64088,61.0,1.0,0.826158,8.33125,0.972328,21.5277,0.893744,-0.192116,1.8805,-1.24308,0.420786,0.0444381,0.355078,0.0,400.181510345079,25.0789473684,61.0,0.5,20,-0.865899,0.968066,31.0926,383.6906143920496,22.0,0.421223,0.312325,0.050902,21000,1.02899151086,1.59986148985,-1.98363,19.4108,3.71139,4.80889,0.581209,1.0,8356.995922268368,0.140433,34.1859,19,63.0,1393,1.0,0.0,0.5,4.02328,-1.72078,-0.0820693,-0.22004,20873,7.302670290693641,2.91116,9.188225662335753,59.0,28.5,0.5,1.37454
-4.10374,55.1578947368,1.0,1.02627,9.79943,0.993481,30.9308,0.977882,-0.209718,2.36954,-1.30105,0.667885,0.0486687,0.468564,0.0,402.3255802541971,26.7894736842,55.1578947368,0.5,21,-0.717506,0.951112,42.517,384.55774811655283,24.5,0.457764,0.260497,0.0495941,22000,0.669890634808,1.46283601155,-2.23116,28.0727,5.50198,7.25105,-0.589657,1.0,8758.824260311201,0.13861,47.4371,19,56.0,1412,1.0,0.0,0.5,3.4113,-1.86592,-0.170487,-0.185872,21873,8.349178003147244,3.4134,9.418654134497046,54.0,30.5,0.5,9.38102
-4.96719,43.5217391304,1.0,0.98398,25.315,0.990058,43.5887,1.0815,-0.309742,2.28877,-1.70311,1.00275,0.0569487,0.517029,0.0,398.14535472914577,24.8,43.5217391304,0.5,22,-0.497314,0.965981,63.7878,381.32386588305235,22.5,0.678586,0.209329,0.0509946,23000,0.499527186655,1.46969384567,-2.2582,38.149,8.62719,11.2779,0.682381,1.0,9156.968856490217,0.107206,71.3341,20,44.0,1432,1.0,0.0,0.5,13.7195,-2.35096,-0.461656,-0.11295,22873,7.853559384122491,3.32093,8.967929461970925,43.0,28.5,0.5,17.8098
-2.53602,39.5769230769,1.0,1.10888,54.5599,0.994378,57.0296,1.01323,-0.391048,2.38687,-1.59291,1.11701,0.0554961,0.609607,0.0,398.5034539802,20.9583333333,39.5769230769,0.5,23,-0.523342,0.635079,99.7065,381.7793327178806,19.5,0.356663,0.173137,0.0579991,24000,0.494047406872,0.828108621431,-2.87504,52.1003,13.8317,16.3244,1.16093,1.0,9555.81769630406,0.0714113,109.752,24,40.0,1456,1.0,0.0,0.5,11.8752,-2.27951,-0.0631502,-0.241098,23873,7.852917875163257,4.63709,8.871203387156129,39.0,22.5,0.5,42.2804
-2.34081,36.1785714286,1.0,1.23439,60.5,0.938239,70.7632,0.993734,-0.517977,3.13125,-1.65723,1.34845,0.0696787,0.702868,0.0,400.8598878355697,18.9444444444,36.1785714286,0.5,24,-0.639236,0.65368,133.48,383.30606885347515,17.5,0.394082,0.156251,0.0609178,25000,0.382993046242,0.582671582317,-2.10301,63.1398,21.5965,22.8726,0.258034,1.0,9954.382862515748,0.107194,135.344,27,37.0,1483,1.0,0.0,0.5,-3.94942,-2.52474,0.102649,-0.154748,24873,8.193773231469095,5.24738,9.360045750625432,36.0,20.0,0.5,40.0285
-1.88914,35.0344827586,1.0,1.02299,42.9157,0.875102,82.9552,0.895216,-0.565017,2.69479,-1.78847,1.24038,0.0638132,0.623507,0.0,397.66830286663026,16.9655172414,35.0344827586,0.5,25,-0.691304,0.314509,126.066,382.7057549180463,12.5,-1.55423,0.186536,0.0642191,26000,0.319779948121,1.40768233634,-2.68296,76.0388,26.4553,27.8755,-0.879364,1.0,10352.236648769118,0.105051,148.665,29,36.0,1512,1.0,0.0,0.5,-4.81182,-2.60129,-0.503239,-0.566481,25873,5.895533671602607,4.20549,9.067014276981354,34.0,19.0,0.5,51.021
-2.29028,39.3076923077,1.0,1.08844,47.0149,0.988368,88.2239,1.11448,-0.54461,3.32261,-1.88966,1.32358,0.0661044,0.743036,0.0,396.65595904923975,16.6333333333,39.3076923077,0.5,26,-0.861032,0.944267,208.815,381.313167527318,13.5,-3.12948,0.252696,0.062949,27000,0.461538461538,1.35973853696,-2.68084,81.864,36.1494,37.6935,3.33913,1.0,10749.472991168499,0.134551,216.11,30,40.0,1542,1.0,0.0,0.5,-1.50935,-2.78294,-0.0035479,-0.405148,26873,6.083676842041314,5.41221,9.25911467988044,39.0,18.5,0.5,60.4656
-2.59774,162.0,1.0,1.02858,37.023,0.994319,83.1199,1.13893,-0.0545474,2.80588,-1.34298,0.643572,0.0239728,0.549464,0.0,398.36606843210757,25.775,162.0,0.5,27,-0.995601,0.753723,144.458,382.41225092764944,18.0,-7.5497,0.513473,0.0415102,28000,8.10643483378,10.5563665624,-2.84126,78.6113,39.4648,40.3992,-0.765593,1.0,11147.934335629456,0.102898,144.814,20,171.0,1562,1.0,0.0,0.5,-27.5658,-2.31185,0.031673,-0.227482,27873,6.675156204029918,4.18327,9.278661300428212,146.0,67.0,0.5,88.0535
-3.21634,43.8260869565,1.0,0.937599,67.2153,0.921889,71.16,1.22033,-0.982872,2.94051,-0.729527,0.154426,-0.0712447,0.231234,0.0,399.42512859776616,26.2894736842,43.8260869565,0.5,28,-0.996036,0.470682,157.021,383.6560957785696,18.5,-4.22896,0.514965,-0.0524546,29000,0.480233087704,12.1409656573,-2.18223,66.2128,40.8039,39.4446,-0.54817,1.0,11546.887892158702,0.39615,155.366,19,45.0,1581,1.0,0.0,0.5,-43.5795,-1.07349,0.281763,0.171087,28873,6.764656214043498,6.15453,9.004376605153084,43.0,70.5,0.5,150.964
-3.55204,39.7692307692,1.0,0.921711,53.64,0.919301,70.9893,1.29622,-0.992267,2.61338,-1.05748,0.425726,-0.0848158,0.325406,0.0,398.9538438403979,20.3333333333,39.7692307692,0.5,29,-0.997452,0.574584,217.521,383.4925343953073,18.5,-0.49574,0.496164,-0.0766311,30000,0.421325044235,1.10554159679,-1.87942,67.1545,39.9215,39.9767,0.782662,1.0,11947.39268571511,0.210528,242.07,24,40.0,1605,1.0,0.0,0.5,0.136686,-2.05203,-0.275323,0.53406,29873,6.28975042141974,3.61836,9.171559023670852,39.0,22.5,0.5,39.4975
-2.15881,41.2,1.0,0.938508,50.6614,0.862427,89.5098,1.07497,-0.987245,2.93117,-1.27272,0.883673,-0.0832174,0.431166,0.0,399.43579098396003,19.76,41.2,0.5,30,-0.998962,0.522261,195.879,382.4614910753444,18.5,-2.84779,0.394242,-0.0781412,31000,0.4,0.861626369142,-2.09388,82.183,38.1546,40.8332,0.212916,1.0,12347.140029327944,0.210726,215.858,25,42.0,1630,1.0,0.0,0.5,-8.23345,-2.03673,-0.282219,0.630742,30873,7.85407330095768,3.82665,9.120226607657969,41.0,22.5,0.5,79.6605
-4.25519,45.8181818182,1.0,0.938624,44.1111,0.890081,92.4132,1.25175,-0.975543,2.56755,-1.19146,0.758775,-0.0996719,0.468526,0.0,399.80110108759254,20.875,45.8181818182,0.5,31,-0.994493,0.511081,157.713,382.6908785812557,19.5,0.0818873,0.376594,-0.0928557,32000,0.38569460792,1.16592238164,-2.21217,84.2884,29.3382,35.1555,-1.01277,1.0,12746.89377371315,0.249739,164.113,24,46.0,1654,1.0,0.0,0.5,0.85705,-2.0575,-0.427039,0.743381,31873,8.1528354389593,3.92481,8.957387067377567,45.0,24.0,0.5,30.7852
-4.05797,999.0,1.0,1.06218,27.6175,0.99937,109.287,1.36436,-0.167651,3.12968,-1.34226,0.925282,-4.24512e-05,0.492663,0.0,400.8504726430401,32.6153846154,999.0,0.5,32,-0.984802,0.472449,141.776,383.69206881709397,21.5,-9.64882,0.354024,-0.089727,33000,0.0,22.659820291,-2.68871,99.0803,25.0581,32.0508,0.995698,1.0,13152.188709789887,0.0235418,154.352,13,999.0,1667,1.0,0.0,0.5,-5.07359,-2.16794,-0.407455,0.726652,32873,8.114094181917608,4.62041,9.044309644028544,999.0,110.5,0.5,131.39
