Total Train Time (s),Policy mu Max,Number of train steps total,Log Pis Mean,Policy log std Std,Epoch,Exploration Rewards Std,Test Rewards Min,Test Returns Max,Test Actions Min,Q Predictions Std,Test Actions Mean,V Predictions Min,Exploration Rewards Max,Q Predictions Min,Test Rewards Std,QF Loss,Exploration Returns Std,Policy Loss,VF Loss,Policy mu Mean,Test Returns Mean,Exploration Actions Max,Train Time (s),Exploration Returns Mean,Policy log std Min,Policy log std Max,Exploration Rewards Min,Test Returns Std,Q Predictions Max,Policy log std Mean,Test Actions Std,Test Rewards Mean,Number of rollouts total,Log Pis Std,V Predictions Std,Policy mu Std,Exploration Returns Max,Exploration Returns Min,Log Pis Min,Num Paths,Test Actions Max,Q Predictions Mean,Exploration Actions Mean,Test Returns Min,V Predictions Max,Sample Time (s),Epoch Time (s),Policy mu Min,Number of env steps total,Exploration Actions Std,Log Pis Max,AverageReturn,Exploration Actions Min,Exploration Rewards Mean,Test Rewards Max,V Predictions Mean,(Previous) Eval Time (s)
713.6872758092359,1.77457,39873,-0.352034,0.329195,39,0.0,1.0,41.0,-0.994473,4.98448,-0.0689992,19.9979,1.0,0.310894,0.0,1.70646,13.2595877261,3.49371,28.4019,-0.0621928,40.4,0.995611,19.430160434916615,16.5,-1.22628,-0.138156,1.0,0.489897948557,26.9058,-0.406601,0.135397,1.0,2189,0.906878,1.12088,0.665493,58.0,3.0,-2.06644,60,0.0603976,22.103,-0.00843777,40.0,27.7098,0.5778560694307089,21.28088351059705,-2.37608,40000,0.64346,3.80493,40.4,-0.999651,1.0,1.0,22.961,1.2728670062497258
731.6863905843347,2.12552,40873,-0.180887,0.336363,40,0.0,1.0,42.0,-0.994449,6.33974,-0.0714481,19.2069,1.0,-0.542504,0.0,1.52002,10.6062788331,5.89483,41.9599,-0.0271003,40.52,0.987048,16.273745398037136,14.0,-1.21157,-0.112972,1.0,0.64,26.931,-0.367621,0.145075,1.0,2262,1.10284,1.20269,0.781936,52.0,3.0,-1.7194,73,0.0518431,21.3819,-0.00557065,40.0,25.7707,0.5772877251729369,18.027014904655516,-2.67741,41000,0.643996,3.70707,40.52,-0.995815,1.0,1.0,22.1464,1.1759817814454436
750.0994175672531,2.15081,41873,-0.25313,0.331827,41,0.0,1.0,37.0,-0.980954,5.71499,-0.0790164,20.2251,1.0,-1.71233,0.0,0.63697,13.4549923099,3.20904,30.918,-0.0261282,36.8214285714,0.996904,16.658775611780584,16.4918032787,-1.23374,-0.117034,1.0,0.382993046242,26.1671,-0.397153,0.178891,1.0,2323,0.949711,0.951404,0.762894,57.0,3.0,-2.23945,61,0.166065,21.2354,-0.0125951,36.0,25.839,0.5785173922777176,18.38579078949988,-2.47637,42000,0.646954,3.02363,36.8214285714,-0.998909,1.0,1.0,22.478,1.1484977854415774
766.9775250703096,2.25411,42873,-0.27408,0.247806,42,0.0,1.0,38.0,-0.983689,4.78823,-0.0735693,19.193,1.0,0.784179,0.0,3.13156,13.5525597213,3.41534,30.6421,0.0606163,37.1481481481,0.993478,15.055575354024768,15.625,-1.00884,-0.113089,1.0,0.355246779505,27.0513,-0.279063,0.14354,1.0,2387,0.934073,1.0133,0.696714,75.0,3.0,-2.29752,64,0.130063,21.7508,-0.018085,37.0,26.2086,0.5827251765877008,16.814357134513557,-2.46758,43000,0.635726,3.39933,37.1481481481,-0.999555,1.0,1.0,22.6652,1.1760566039010882
785.0741612529382,2.31357,43873,-0.236058,0.318322,43,0.0,1.0,40.0,-0.991899,4.8973,-0.0720312,18.4465,1.0,0.217124,0.0,4.4908,9.23408838587,3.92284,23.0944,0.0328444,39.4615384615,0.99295,16.297172168269753,11.4302325581,-1.12762,-0.104363,1.0,0.498518515262,25.5091,-0.336471,0.144872,1.0,2473,1.07414,1.25284,0.749382,46.0,3.0,-2.77126,86,0.0586426,21.6901,-0.00191079,39.0,25.526,0.5861716493964195,18.123581744730473,-2.99705,44000,0.658762,4.47859,39.4615384615,-0.999244,1.0,1.0,22.4723,1.2402379270642996
802.3144768318161,1.75677,44873,-0.342628,0.330067,44,0.0,1.0,40.0,-0.989663,5.32126,-0.068183,19.634,1.0,0.49733,0.0,0.678764,8.53080039385,3.05654,29.4928,0.145584,38.6923076923,0.998048,15.51387367863208,12.8987341772,-1.22384,-0.126513,1.0,0.538461538462,24.9444,-0.404938,0.121447,1.0,2552,0.746228,0.824863,0.560897,39.0,3.0,-1.88367,79,0.0583973,21.3123,-0.00331307,38.0,24.1288,0.6022275807335973,17.329823384061456,-1.8499,45000,0.643722,2.21659,38.6923076923,-0.998913,1.0,1.0,21.9292,1.213722124695778
819.8609008630738,1.63251,45873,-0.31731,0.269159,45,0.0,1.0,41.0,-0.971077,4.91184,-0.0670566,18.7587,1.0,0.816164,0.0,0.499364,11.0729452664,4.06624,30.9085,-0.106927,39.7307692308,0.992442,15.785291206091642,13.3648648649,-0.992642,-0.105417,1.0,0.811347042682,24.2934,-0.315164,0.116854,1.0,2626,1.10074,0.775088,0.698328,47.0,3.0,-4.45181,74,0.0457658,21.0917,-0.00562659,38.0,24.559,0.5907502612099051,17.500822734087706,-2.64414,46000,0.646289,4.19213,39.7307692308,-0.996023,1.0,1.0,21.5036,1.124781266786158
838.4627107642591,1.98149,46873,-0.355311,0.316931,46,0.0,1.0,46.0,-0.993852,5.24385,-0.0625822,17.9809,1.0,0.205493,0.0,1.03837,11.8269348899,2.68295,29.8372,-0.0260954,43.5652173913,0.985298,16.853925227187574,16.4166666667,-1.05119,-0.108715,1.0,1.3457206557,25.8624,-0.34973,0.122734,1.0,2686,0.933735,0.979888,0.647486,51.0,3.0,-4.74222,60,0.0178192,21.1144,-0.00802019,42.0,25.0172,0.5728524597361684,18.597718552686274,-2.04642,47000,0.627455,2.96486,43.5652173913,-0.997154,1.0,1.0,21.5434,1.1709408657625318
856.6220915094018,1.74611,47873,-0.33403,0.34543,47,0.0,1.0,40.0,-0.970467,4.33855,-0.0700912,16.3345,1.0,0.733701,0.0,0.852092,12.6268401846,2.87985,17.313,0.00629634,39.0,0.993248,16.323232738301158,14.5362318841,-1.22497,-0.12404,1.0,0.679366220487,24.4153,-0.370578,0.131337,1.0,2755,0.859818,1.03156,0.615136,79.0,3.0,-1.86459,69,0.0597611,21.1746,0.00178075,38.0,24.6724,0.5936501501128078,18.092021563090384,-2.43983,48000,0.637088,3.46699,39.0,-0.996467,1.0,1.0,21.1592,1.1751386746764183
873.5407892717049,1.77759,48873,-0.357586,0.289906,48,0.0,1.0,37.0,-0.990403,3.78077,-0.0745091,17.9689,1.0,0.444291,0.0,0.421369,11.3903708385,1.64159,18.2501,0.0491803,36.25,0.987107,15.104179629124701,14.1527777778,-0.999046,-0.11952,1.0,0.433012701892,24.5711,-0.328868,0.161023,1.0,2827,0.795974,0.761543,0.540161,62.0,3.0,-3.49349,72,0.200512,21.2457,0.00105825,36.0,23.474,0.6221261853352189,16.96932018827647,-1.82631,49000,0.643166,2.55035,36.25,-0.99447,1.0,1.0,20.8844,1.2430143738165498
891.4346563303843,1.97829,49873,-0.242247,0.368816,49,0.0,1.0,37.0,-0.988206,5.55519,-0.0758097,17.127,1.0,-0.0346052,0.0,1.2042,9.32336040865,4.05948,35.0359,0.204713,36.2142857143,0.988869,16.14771563000977,12.8461538462,-1.32606,-0.168827,1.0,0.410325903324,24.8104,-0.419577,0.149345,1.0,2905,1.05646,1.14699,0.689469,41.0,3.0,-2.74368,78,0.138934,19.7506,-0.00913905,36.0,24.9555,0.57984290830791,17.920574886724353,-2.45829,50000,0.64207,3.46715,36.2142857143,-0.999005,1.0,1.0,20.8866,1.1930163484066725
909.5744088357314,1.79751,50873,-0.400029,0.266,50,0.0,1.0,40.0,-0.981584,3.83918,-0.0709889,17.6521,1.0,0.174627,0.0,1.78357,12.936033168,2.22492,22.6217,0.0297784,39.3076923077,0.996662,16.364068241789937,12.3580246914,-0.984705,-0.119868,1.0,0.666173387526,23.6562,-0.304977,0.133435,1.0,2986,0.894149,0.759308,0.638189,74.0,3.0,-3.7797,81,0.0568685,20.5198,-0.00931043,38.0,23.0324,0.6011684481054544,18.13230785075575,-2.90472,51000,0.640513,4.04001,39.3076923077,-0.996846,1.0,1.0,20.7339,1.1670711608603597
927.7809987524524,2.13093,51873,-0.380702,0.281816,51,0.0,1.0,38.0,-0.977426,3.54587,-0.0709042,17.372,1.0,1.12346,0.0,3.88492,11.2219942771,2.09063,15.9057,0.0635328,37.7407407407,0.998293,16.41569126304239,13.3466666667,-1.02166,-0.112979,1.0,0.438228132081,25.2643,-0.314204,0.14378,1.0,3061,0.839841,0.919779,0.604846,48.0,3.0,-2.14637,75,0.0988675,20.9971,-0.0224156,37.0,23.8473,0.5882612355053425,18.178497068583965,-2.06022,52000,0.653025,2.71916,37.7407407407,-0.999584,1.0,1.0,20.3108,1.1745445700362325
946.8577207429335,1.55318,52873,-0.403854,0.253715,52,0.0,1.0,38.0,-0.976919,5.24887,-0.0722602,18.0677,1.0,0.423408,0.0,1.49951,10.6672798185,2.75163,31.8232,-0.0203042,37.4074074074,0.990384,17.27686220034957,13.1578947368,-0.987195,-0.120448,1.0,0.491351820793,24.4759,-0.320792,0.139462,1.0,3137,0.71795,0.906048,0.59193,41.0,3.0,-2.25702,76,0.102578,19.7153,-0.00197149,37.0,23.7239,0.6317323911935091,19.11522742919624,-2.21891,53000,0.633051,3.13831,37.4074074074,-0.998781,1.0,1.0,20.6993,1.20663283765316
965.4027795558795,1.96528,53873,-0.505714,0.314764,53,0.0,1.0,39.0,-0.975266,3.6044,-0.0718984,16.536,1.0,0.922984,0.0,0.071262,11.5600087724,1.5554,11.3435,0.00471596,37.8148148148,0.996285,16.681662492454052,14.0,-1.21397,-0.134885,1.0,0.668721114269,23.7827,-0.357825,0.139324,1.0,3208,0.709094,1.10607,0.553558,54.0,3.0,-2.09072,71,0.0910204,20.2998,-0.00986235,37.0,23.1287,0.6145689049735665,18.462228753603995,-2.19613,54000,0.653064,3.15705,37.8148148148,-0.995386,1.0,1.0,20.2942,1.1659973561763763
984.5241428753361,1.71855,54873,-0.301099,0.309956,54,0.0,1.0,39.0,-0.986322,5.15529,-0.0754588,14.8821,1.0,0.9988,0.0,1.56564,13.819661919,2.79564,26.4571,0.0540221,37.8148148148,0.985168,17.279069698415697,16.6833333333,-1.09031,-0.142545,1.0,0.610830463054,26.1316,-0.380734,0.145121,1.0,3268,0.877168,1.3365,0.667834,56.0,3.0,-1.77107,60,0.0756599,19.7727,-0.0105291,37.0,26.1333,0.6105724917724729,19.139088375493884,-2.14443,55000,0.643985,3.06476,37.8148148148,-0.999466,1.0,1.0,20.3284,1.2494461853057146
1003.7849185606465,2.31991,55873,-0.30086,0.253862,55,0.0,1.0,36.0,-0.971928,4.68247,-0.0813562,16.437,1.0,-0.871492,0.0,1.41931,12.9105480061,3.89442,24.2512,-0.000565903,35.6206896552,0.992175,17.406846121884882,13.4864864865,-1.01238,0.129837,1.0,0.48521542343,24.7844,-0.287097,0.157765,1.0,3342,1.04134,1.18566,0.731412,59.0,3.0,-2.29975,74,0.149971,19.8938,-0.0155548,35.0,24.5568,0.6144543355330825,19.253451240248978,-2.1818,56000,0.643837,3.4215,35.6206896552,-0.999345,1.0,1.0,20.3901,1.2321507828310132
1022.4233231805265,3.40317,56873,-0.0130608,0.360468,56,0.0,1.0,37.0,-0.967816,4.93422,-0.0756934,15.07,1.0,0.431092,0.0,4.3472,13.6875445675,5.06882,33.7846,0.216823,36.1785714286,0.996163,16.887906931340694,14.4492753623,-1.27468,-0.148907,1.0,0.467024886808,23.8532,-0.442473,0.14185,1.0,3411,1.19637,1.24051,0.887008,64.0,3.0,-1.14019,69,0.131213,19.365,0.00544132,35.0,24.6821,0.5840297313407063,18.7118938844651,-2.15411,57000,0.645262,4.64511,36.1785714286,-0.998081,1.0,1.0,19.9051,1.2399572217836976
1041.3944879705086,3.26491,57873,-0.235002,0.329637,57,0.0,1.0,38.0,-0.973204,4.70936,-0.078966,15.2123,1.0,0.28657,0.0,0.824296,10.7565557366,3.92951,24.9753,0.0187196,37.3703703704,0.999021,17.143858762457967,12.8961038961,-1.18297,-0.144826,1.0,0.482903881867,24.0795,-0.414965,0.150355,1.0,3488,1.01029,1.25669,0.750471,51.0,3.0,-2.13291,77,0.0859465,19.4038,-0.00507127,37.0,22.8877,0.601793572306633,18.912580541335046,-2.08991,58000,0.649305,5.52469,37.3703703704,-0.999021,1.0,1.0,19.5877,1.1669282065704465
1060.6059270938858,2.47885,58873,-0.0409048,0.36514,58,0.0,1.0,39.0,-0.97269,5.20888,-0.0740223,14.5298,1.0,0.572901,0.0,3.52437,10.9952174171,5.26703,29.4823,0.124113,38.7307692308,0.997162,17.285349919460714,12.9487179487,-1.32194,-0.160362,1.0,0.523133481105,23.3877,-0.501015,0.146183,1.0,3566,1.19501,1.10576,0.844673,65.0,3.0,-1.97977,78,0.0673591,18.9135,-0.00107854,37.0,22.9912,0.5946417590603232,19.106325750239193,-1.97231,59000,0.64163,3.92741,38.7307692308,-0.998171,1.0,1.0,19.9256,1.2263340717181563
1077.746819366701,1.71081,59873,-0.40945,0.297963,59,0.0,1.0,48.0,-0.979755,4.86536,-0.0665242,16.6279,1.0,0.753564,0.0,0.609889,16.7349085009,2.85769,28.659,-0.0895186,43.6086956522,0.996863,15.311364776454866,15.1363636364,-1.23272,-0.138478,1.0,1.97239934299,25.1074,-0.325511,0.127967,1.0,3632,0.823689,1.20749,0.572055,117.0,3.0,-3.00765,66,0.0228234,19.2458,0.00837239,41.0,24.5647,0.6045090891420841,17.248041649349034,-2.05882,60000,0.636875,2.54384,43.6086956522,-0.996544,1.0,1.0,19.7336,1.3321677837520838
1098.0895258393139,1.75461,60873,-0.372635,0.300263,60,0.0,1.0,43.0,-0.987273,4.29795,-0.0681011,15.3181,1.0,0.660289,0.0,0.0485218,14.2549992842,2.64441,21.156,-0.00533261,41.16,0.995843,18.47479443065822,15.2878787879,-1.24467,-0.120156,1.0,1.00717426496,23.3369,-0.310934,0.12534,1.0,3698,0.768414,1.175,0.565655,52.0,3.0,-1.67125,66,0.0314602,19.3883,-0.000229117,40.0,22.2381,0.5904513588175178,20.290441839955747,-2.17593,61000,0.661693,2.33531,41.16,-0.996314,1.0,1.0,19.6069,1.2251960504800081
1120.5290295584127,2.614,61873,-0.127417,0.288371,61,0.0,1.0,40.0,-0.971351,5.78122,-0.0728149,16.2629,1.0,0.0246754,0.0,1.54907,12.5844818596,4.2815,31.406,-0.0492414,39.1538461538,0.998272,20.625021336600184,14.2714285714,-1.06352,-0.121666,1.0,0.717490696391,24.6292,-0.328839,0.14035,1.0,3768,1.15253,1.1812,0.870427,75.0,3.0,-2.42411,70,0.0565998,18.5521,0.00588818,38.0,23.8822,0.6226184777915478,22.525763483718038,-2.22642,62000,0.641224,4.14549,39.1538461538,-0.997133,1.0,1.0,19.7735,1.2781236693263054
1140.0173349613324,2.78292,62873,-0.34851,0.337994,62,0.0,1.0,47.0,-0.984496,4.6917,-0.0673106,15.8005,1.0,0.0959547,0.0,1.11823,10.1820177129,1.48472,17.9303,0.119247,43.8695652174,0.999687,17.57665236108005,13.5342465753,-1.37272,-0.134557,1.0,1.77676667319,22.5167,-0.343064,0.131216,1.0,3841,0.80401,0.975596,0.662278,42.0,3.0,-2.38029,73,0.0259992,18.5646,-0.0085449,41.0,23.2768,0.6012991005554795,19.37069316674024,-1.65672,63000,0.650916,2.78971,43.8695652174,-0.995253,1.0,1.0,19.5025,1.1927417051047087
1158.1381776072085,3.3638,63873,0.00563216,0.314327,63,0.0,1.0,38.0,-0.983383,6.12993,-0.0750452,15.8378,1.0,0.303536,0.0,1.81299,11.9599947226,7.66785,52.4219,-0.00801388,37.4444444444,0.997175,16.252958591096103,13.9861111111,-1.12371,-0.125942,1.0,0.496903995,22.4975,-0.37357,0.145924,1.0,3913,1.28602,0.911887,0.926771,52.0,3.0,-1.42402,72,0.0908933,17.5357,-0.00242336,37.0,21.4176,0.6092481845989823,18.172991848550737,-2.0721,64000,0.644925,5.58282,37.4444444444,-0.996579,1.0,1.0,19.2751,1.3107850728556514
1177.0918582091108,2.8258,64873,-0.316643,0.314524,64,0.0,1.0,40.0,-0.0854544,2.47171,0.0738146,14.3805,1.0,0.309865,0.0,4.90191,11.1148662365,0.989914,8.0925,0.106288,38.8461538462,0.997934,17.143737227655947,13.6575342466,-1.09239,-0.135268,1.0,0.817703524057,23.8844,-0.394855,0.141672,1.0,3986,0.709468,1.26972,0.604895,65.0,3.0,-1.47223,73,0.980447,19.5918,0.000570976,37.0,24.12,0.5936758127063513,18.996602343395352,-1.54048,65000,0.626583,2.05042,38.8461538462,-0.996799,1.0,1.0,19.3141,1.2591893030330539
1196.2369109857827,1.82426,65873,-0.39427,0.324581,65,0.0,1.0,39.0,-0.96595,3.83402,-0.0734636,16.2071,1.0,1.11178,0.0,0.632428,9.98820965296,2.17375,20.3194,-0.0675864,37.9259259259,0.998935,17.32380796596408,11.7093023256,-1.1831,-0.137121,1.0,0.66253866,23.7323,-0.345558,0.146846,1.0,4072,0.677509,1.00631,0.480104,57.0,3.0,-1.56842,86,0.0938235,19.151,-0.0109304,37.0,23.096,0.6114836912602186,19.152080486528575,-1.40568,66000,0.639077,2.48862,37.9259259259,-0.996791,1.0,1.0,19.0834,1.216788829304278
1214.2793782195076,1.59597,66873,-0.300666,0.357657,66,0.0,1.0,38.0,-0.966825,3.84157,-0.0752091,15.4196,1.0,0.760541,0.0,1.26963,11.5505919143,2.59438,18.7113,-0.0620056,36.9642857143,0.992787,16.206277993507683,12.6153846154,-1.24025,-0.149894,1.0,0.565820697063,22.6493,-0.412699,0.149994,1.0,4150,0.798872,1.00323,0.549886,58.0,3.0,-1.65256,78,0.115081,18.7998,0.0156408,36.0,21.3727,0.5762714622542262,17.992886018007994,-1.71336,67000,0.633435,2.34459,36.9642857143,-0.999768,1.0,1.0,18.7279,1.2103365622460842
1233.3044723737985,2.06153,67873,-0.32659,0.289674,67,0.0,1.0,38.0,-0.985852,4.02723,-0.0750539,16.5242,1.0,-0.0875043,0.0,1.27395,13.5616680029,2.43574,19.2807,0.0430624,36.8214285714,0.995883,16.628412971273065,16.4426229508,-1.20443,-0.140368,1.0,0.538089970476,22.9147,-0.342411,0.155956,1.0,4211,0.785506,0.99319,0.572039,60.0,3.0,-1.52902,61,0.122167,18.4119,-0.0101927,36.0,22.9725,0.5839330600574613,18.472881858237088,-1.91873,68000,0.625773,2.93626,36.8214285714,-0.996424,1.0,1.0,19.1705,1.2605358269065619
1257.5822345428169,2.39512,68873,-0.393328,0.312312,68,0.0,1.0,42.0,-0.0448662,3.92877,0.0666285,16.4289,1.0,0.195453,0.0,0.179979,15.227066536,1.99004,14.5486,0.0505786,40.2,0.998501,22.268096656538546,16.224137931,-1.29615,-0.0309862,1.0,1.05830052443,22.0585,-0.344892,0.116437,1.0,4269,0.746559,0.677654,0.553031,67.0,3.0,-1.31487,58,0.982569,18.7627,0.00617956,38.0,20.6224,0.6655131662264466,24.746873172931373,-2.21441,69000,0.632588,2.97748,40.2,-0.999168,1.0,1.0,18.5964,1.8132633501663804
1276.7493608752266,2.17469,69873,-0.368203,0.319609,69,0.0,1.0,39.0,-0.0700022,3.1009,0.0765672,15.3921,1.0,0.548141,0.0,0.54836,14.8346035741,1.50273,13.2768,-0.0117939,37.8518518519,0.996472,17.255577738396823,15.0704225352,-1.1272,-0.130926,1.0,0.523782800879,21.3008,-0.37087,0.14464,1.0,4340,0.653644,0.691515,0.564424,81.0,3.0,-1.46634,71,0.977307,19.1863,9.09631e-05,37.0,20.1684,0.6283387131989002,19.228728036396205,-1.71039,70000,0.628903,2.10738,37.8518518519,-0.999218,1.0,1.0,18.821,1.3448115848004818
1294.9943754896522,1.72892,70873,-0.308526,0.337868,70,0.0,1.0,43.0,-0.0306014,4.33001,0.0685065,16.0264,1.0,0.561824,0.0,0.093695,12.1266385554,2.63146,14.8729,-0.0558088,40.4,0.999082,16.325927618891,13.7361111111,-1.20555,-0.121671,1.0,1.26491106407,22.8469,-0.338221,0.125622,1.0,4412,0.866178,0.915942,0.610896,72.0,3.0,-2.48513,72,0.971739,18.6497,0.0113439,39.0,21.8834,0.5904864510521293,18.20022821985185,-1.85939,71000,0.639381,2.80767,40.4,-0.996602,1.0,1.0,18.99,1.2838141499087214
1313.7712312936783,2.02851,71873,-0.25117,0.332815,71,0.0,1.0,40.0,-0.0501186,4.58066,0.0702575,16.4192,1.0,0.871668,0.0,0.722081,11.3332992919,1.9784,21.4213,-0.0332367,39.0,0.99681,16.875058983452618,14.0277777778,-1.2382,-0.1356,1.0,0.784464540553,23.2873,-0.367916,0.130106,1.0,4484,0.980981,0.840392,0.720351,67.0,3.0,-4.68895,72,0.980127,18.6846,0.00599551,38.0,22.3748,0.5957992020994425,18.801091021858156,-2.41519,72000,0.635966,2.88344,39.0,-0.999391,1.0,1.0,19.143,1.3302328363060951
1333.375031565316,2.16912,72873,-0.349749,0.32846,72,0.0,1.0,55.0,-0.430128,4.3294,0.0528762,16.4606,1.0,0.603562,0.0,0.0870971,11.1644196744,1.623,18.7859,-0.0405648,45.0869565217,0.996529,17.692749694921076,13.32,-1.16816,-0.00928204,1.0,3.98816775495,22.3151,-0.37613,0.0999904,1.0,4559,0.809819,0.850669,0.690921,51.0,3.0,-2.13487,75,0.978026,18.9282,0.00400751,41.0,21.1067,0.6130792023614049,19.611864739097655,-1.91033,73000,0.637315,2.45744,45.0869565217,-0.999399,1.0,1.0,18.8992,1.3060358418151736
1353.332563078031,2.32356,73873,-0.372933,0.295456,73,0.0,1.0,59.0,-0.966963,4.04689,-0.0601884,16.2596,1.0,-0.531659,0.0,0.052979,10.7045370634,1.59181,16.878,0.0465669,46.5454545455,0.998883,17.97188757173717,12.7179487179,-1.12377,0.041561,1.0,3.85801730435,21.2615,-0.301535,0.118421,1.0,4637,0.676212,0.777313,0.581652,40.0,3.0,-0.999271,78,0.0198727,18.6205,0.0104772,43.0,20.9391,0.6307236365973949,19.901119139045477,-1.9418,74000,0.642466,2.66815,46.5454545455,-0.996092,1.0,1.0,18.5829,1.2985079307109118
1371.9442603383213,2.02579,74873,-0.302031,0.266925,74,0.0,1.0,39.0,-0.955349,4.62738,-0.0742017,16.1492,1.0,0.64572,0.0,0.222864,9.2493843639,3.76294,29.1472,-0.1041,38.2222222222,0.999121,16.744969786144793,11.2666666667,-1.17708,0.223301,1.0,0.73702773119,22.0894,-0.290669,0.134667,1.0,4727,0.890072,0.673,0.667533,41.0,3.0,-1.78398,90,0.06909,18.334,-0.0102955,37.0,20.8702,0.5936743849888444,18.693968830630183,-2.30977,75000,0.638716,3.34068,38.2222222222,-0.998128,1.0,1.0,18.5328,1.3553246594965458
1390.9637760017067,1.99324,75873,-0.23821,0.33632,75,0.0,1.0,42.0,-0.968636,5.7465,-0.0640961,16.0012,1.0,0.721522,0.0,2.27214,11.2280997574,3.57224,35.3507,0.0612028,40.24,0.999782,17.12817345187068,13.985915493,-1.18309,-0.122042,1.0,0.991160935469,21.6383,-0.362842,0.11421,1.0,4798,0.923603,0.887741,0.730159,52.0,3.0,-1.85513,71,0.0398941,17.4467,0.00586121,39.0,21.0124,0.5982935503125191,19.00087607372552,-1.91849,76000,0.634986,2.72586,40.24,-0.998841,1.0,1.0,18.8517,1.2744090715423226
1409.9983455231413,2.32906,76873,-0.254602,0.269374,76,0.0,1.0,58.0,-0.95496,5.05901,-0.0600202,15.6406,1.0,0.634185,0.0,0.256332,11.8610704527,3.5141,32.2689,-0.0103604,45.6086956522,0.998182,17.14376171771437,13.8472222222,-1.07572,0.0801499,1.0,4.14665009307,22.647,-0.282391,0.110493,1.0,4870,0.842703,0.778978,0.716809,53.0,3.0,-0.994025,72,0.0274378,18.0651,-0.00893115,42.0,21.6813,0.5797922546043992,19.01706977095455,-2.02944,77000,0.63773,2.67976,45.6086956522,-0.99969,1.0,1.0,18.5784,1.2935157986357808
1429.035692602396,2.12406,77873,-0.346632,0.305722,77,0.0,1.0,46.0,-0.966782,4.71536,-0.060526,16.2309,1.0,0.627721,0.0,0.0932464,10.1296473827,1.73683,25.5551,-0.0894107,43.0833333333,0.998973,17.075920418836176,12.0,-1.05272,-0.0249073,1.0,1.80084856541,20.9409,-0.333421,0.110422,1.0,4952,0.78501,0.780558,0.648761,48.0,3.0,-2.12968,82,0.0351023,18.2433,0.00494118,40.0,20.0118,0.5810814965516329,18.968794226646423,-1.95097,78000,0.632932,2.66483,43.0833333333,-0.997,1.0,1.0,18.7091,1.311792311258614
1448.383786897175,1.8485,78873,-0.284124,0.28091,78,0.0,1.0,44.0,-0.972093,4.81734,-0.0670567,16.8633,1.0,0.505441,0.0,1.15268,11.0077848227,2.0745,24.1804,0.00506218,41.44,0.996707,17.425804138183594,13.9178082192,-1.03949,0.562193,1.0,1.29861464646,21.108,-0.295132,0.126824,1.0,5025,0.857732,0.484395,0.652136,44.0,3.0,-2.60721,73,0.0384338,17.9239,-0.00264829,40.0,20.245,0.6128859631717205,19.41957086790353,-2.01787,79000,0.641669,2.77323,41.44,-0.997669,1.0,1.0,18.6978,1.3808807665482163
1467.127857197076,2.03818,79873,-0.184517,0.330048,79,0.0,1.0,43.0,-0.9578,5.45372,-0.0693184,16.4659,1.0,0.929988,0.0,0.821406,12.0149513417,5.38822,38.4022,-0.0125885,41.28,0.995801,16.872495031915605,13.9154929577,-1.24488,0.21169,1.0,1.14960862906,21.3886,-0.338488,0.122572,1.0,5096,1.01903,0.456453,0.757626,52.0,3.0,-1.63356,71,0.0454237,17.8267,0.00302651,39.0,19.9588,0.5670616999268532,18.752699689939618,-2.3346,80000,0.632072,3.58013,41.28,-0.998871,1.0,1.0,18.3929,1.3131429580971599
1485.721751037985,2.05464,80873,-0.30733,0.450119,80,0.0,1.0,55.0,-0.946501,5.80706,-0.0592343,16.4456,1.0,0.857499,0.0,0.200335,12.2395554641,2.74917,34.1764,-0.00221205,47.1363636364,0.995111,16.65326761547476,13.8767123288,-1.4376,-0.136233,1.0,3.67170327759,21.467,-0.490948,0.118442,1.0,5169,1.07431,0.569181,0.747551,53.0,3.0,-4.88809,73,0.0278396,17.875,-0.0113373,42.0,20.5158,0.5752341169863939,18.534423866309226,-2.11673,81000,0.630818,3.4251,47.1363636364,-0.995877,1.0,1.0,18.7613,1.305922133848071
1505.2300049215555,1.81203,81873,-0.300302,0.348948,81,0.0,1.0,58.0,-0.0148354,3.4214,0.0640892,16.3624,1.0,1.13536,0.0,1.07964,11.336388143,2.22465,15.8774,-0.0471854,45.2173913043,0.996399,17.607718693092465,13.4189189189,-1.17108,-0.118683,1.0,4.06422912889,20.8183,-0.353666,0.124856,1.0,5243,0.831552,0.544254,0.62656,57.0,3.0,-1.32533,74,0.970938,18.3391,0.00808776,42.0,20.4482,0.5879414835944772,19.55983381625265,-2.06783,82000,0.634753,3.03047,45.2173913043,-0.999357,1.0,1.0,18.4614,1.3641736395657063
1525.181233169511,1.85476,82873,-0.320928,0.320588,82,0.0,1.0,41.0,-0.0304201,4.19601,0.066756,15.374,1.0,0.92106,0.0,0.224698,12.8788925807,2.63916,25.8725,0.0125492,40.04,0.999605,17.956080534495413,12.3827160494,-1.16522,-0.128286,1.0,0.915641851381,20.9692,-0.361791,0.115248,1.0,5324,0.7507,0.670476,0.624179,90.0,3.0,-1.52977,81,0.97513,18.2111,-0.0203642,38.0,20.64,0.6103666797280312,19.879436004906893,-1.9491,83000,0.646535,2.45068,40.04,-0.999065,1.0,1.0,18.1859,1.3129887906834483
